Time,LT411,SP_LT411,LV411,DT412,INT_P101,FQC400_1,SP_VAPOR,FV400_1,PT442,SP_PT442,PV442,TT413,TT415,LT426,SP_LT426,ACCION_PCT02,FT428,PIT410,PIT414
2021-11-05 08:00:00,58.14235992431643,60.0,100.0,1229.4921508789062,58.40856323242186,3054.785937500002,69.0,59.5,0.15416666567325601,0.140000000596046,0.0,80.97656478881834,81.82292022705076,50.43981399536132,50.0,18.86143760681152,6.26692752838135,0.326085090637207,0.5795138835906986
2021-11-05 08:00:10,57.96296157836916,60.0,100.0,1229.049450683593,58.27256851196289,3052.526000976564,69.0,59.5,0.154282408952713,0.140000000596046,0.0,80.95486297607424,81.8142395019531,50.42245216369631,50.0,19.10280113220216,6.293403100967408,0.3261805772781374,0.5794560134410862
2021-11-05 08:00:20,57.32349433898929,60.0,100.0,1229.0885009765639,58.23495292663573,3038.4947265625024,69.0,59.5,0.15422453731298452,0.140000000596046,0.0,80.9461822509766,81.8142395019531,50.43402671813965,50.0,19.315792655944822,6.325521135330201,0.32640337944030773,0.579050922393799
2021-11-05 08:00:30,57.335068511962916,60.0,100.0,1228.76297607422,58.4635410308838,3031.7941894531273,69.0,59.5,0.154282408952713,0.140000000596046,0.0,80.9461822509766,81.8142395019531,50.42245216369631,50.0,19.47050571441651,6.357205200195315,0.3263397216796874,0.5785879611968993
2021-11-05 08:00:40,57.83564682006836,60.0,100.0,1229.4530883789062,58.159721374511705,3036.406225585938,69.0,59.5,0.1544849574565886,0.140000000596046,0.0,80.9461822509766,81.8142395019531,50.42823944091798,50.0,19.712129402160638,6.391927337646488,0.32640337944030773,0.578125
2021-11-05 08:00:50,59.401041030883775,60.0,92.9376838684082,1228.867138671878,57.31192054748534,3039.069628906251,69.0,59.5,0.15381944030523328,0.140000000596046,0.0,80.9461822509766,81.80555877685543,50.43402671813965,50.0,19.952508735656743,6.421441221237183,0.3260214328765871,0.5783564805984496
2021-11-05 08:01:00,62.456595993042015,60.0,66.2358352661133,1230.3254638671901,56.212383270263686,3047.7219238281273,69.0,59.5,0.1543402805924415,0.140000000596046,0.0,80.92014007568362,81.77951660156245,50.42823944091798,50.0,20.10693302154541,6.452257347106935,0.3246846199035644,0.5788773119449616
2021-11-05 08:01:10,62.24826316833496,60.0,62.68997650146484,1229.934875488281,57.8530086517334,3038.804882812503,69.0,59.5,0.1541666671633721,0.140000000596046,0.0,80.93316116333011,81.7708358764648,50.42245216369631,50.0,20.34962692260742,6.486545467376709,0.32484376430511464,0.5799189746379853
2021-11-05 08:01:20,61.16319274902346,60.0,68.17915878295898,1229.869763183595,57.76041526794434,3038.722290039064,69.0,59.5,0.1543981507420539,0.140000000596046,0.0,80.9461822509766,81.78819732666012,50.445601272582984,50.0,20.55020503997802,6.50868082046509,0.32560765743255626,0.5788194417953492
2021-11-05 08:01:30,60.925924301147475,60.0,68.00335006713867,1229.700463867188,57.421873855590846,3038.415258789065,69.0,59.5,0.1544270858168601,0.140000000596046,0.0,80.92882080078128,81.8142395019531,50.42823944091798,50.0,20.79058475494385,6.537760639190674,0.3253848552703859,0.5782986104488372
2021-11-05 08:01:40,61.125577926635756,60.0,64.87391815185546,1229.830700683594,57.025461959838864,3044.4143066406273,69.0,59.5,0.1539062470197679,0.140000000596046,0.0,80.91145935058596,81.80989913940427,50.42823944091798,50.0,21.00189781188966,6.571614933013917,0.3251302242279054,0.5787037014961243
2021-11-05 08:01:50,64.23321685791015,60.0,34.61830749511718,1231.861926269534,56.38599433898927,3051.06462402344,69.0,59.5,0.15396411567926432,0.140000000596046,0.0,80.9027786254883,81.7838569641113,50.40798416137699,50.0,21.11055221557617,6.606337118148805,0.3243026733398438,0.5789930522441866
2021-11-05 08:02:00,64.15798530578614,60.0,26.17386512756348,1231.484338378907,57.332174682617186,3047.26228027344,69.0,59.5,0.1539351806044581,0.140000000596046,0.0,80.91579971313479,81.80989913940427,50.41955871582033,50.0,21.347792434692387,6.633246850967408,0.32458913326263417,0.5796874940395358
2021-11-05 08:02:10,62.453702545166024,60.0,33.10289268493652,1230.364526367189,58.00925788879395,3042.996069335939,69.0,59.5,0.1539351806044581,0.140000000596046,0.0,80.91145935058596,81.80989913940427,49.93344726562503,50.0,19.080140495300302,6.455729484558107,0.3253211975097658,0.5789930522441865
2021-11-05 08:02:20,60.902777099609374,60.0,42.4216411590576,1229.5051635742188,58.15682716369629,3034.878759765626,69.0,59.5,0.1538194388151172,0.140000000596046,0.0,80.92448043823245,81.8142395019531,49.594905853271506,50.0,17.2183427810669,6.046875286102297,0.3256713151931766,0.5784722208976744
2021-11-05 08:02:30,60.73205947875975,60.0,42.19759788513184,1228.815075683594,57.42187347412109,3021.581274414064,69.0,59.5,0.1536168932914737,0.140000000596046,0.0,80.90711898803713,81.78819732666012,49.603586196899435,50.0,17.061765480041522,6.019097566604614,0.32541668415069597,0.5782986104488372
2021-11-05 08:02:40,60.60185127258302,60.0,42.01614494323731,1229.27080078125,57.50867919921874,3018.499218750002,69.0,59.5,0.15364582836628,0.140000000596046,0.0,80.9027786254883,81.8012184143066,49.61226654052738,50.0,16.90923900604249,6.006944656372072,0.3253530263900759,0.5783564805984496
2021-11-05 08:02:50,60.827545166015625,60.0,38.650004959106454,1229.023425292968,57.60127143859866,3037.3182373046902,69.0,59.5,0.153674763441086,0.140000000596046,0.0,80.93316116333011,81.80555877685543,49.59779930114749,50.0,16.651354598999028,5.973090553283692,0.3255439996719363,0.5782986104488372
2021-11-05 08:03:00,60.28935089111328,60.0,41.74230880737304,1229.335900878908,58.12789268493651,3038.650244140628,69.0,59.5,0.1536458283662798,0.140000000596046,0.0,80.92448043823245,81.7708358764648,49.60069274902346,50.0,16.452612304687513,5.952691173553468,0.3257031440734865,0.578703701496124
2021-11-05 08:03:10,59.97395706176758,60.0,44.13863983154296,1228.815075683595,58.081595993042015,3046.637036132815,69.0,59.5,0.1534722179174422,0.140000000596046,0.0,80.93316116333011,81.7708358764648,49.589118957519545,50.0,16.19267406463623,5.92187533378601,0.32563948631286654,0.5785300910472868
2021-11-05 08:03:20,60.09837875366212,60.0,43.18635215759278,1228.815087890625,57.67939720153809,3035.4161376953152,69.0,59.5,0.15335647761821708,0.140000000596046,0.0,80.90711898803713,81.7708358764648,49.586225509643576,50.0,16.016818618774412,5.899305868148805,0.3256713151931766,0.5781828701496124
2021-11-05 08:03:30,60.87673606872556,60.0,35.94366798400879,1229.270812988281,57.92245216369631,3029.247607421876,69.0,59.5,0.1531828671693798,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.59201240539553,50.0,15.78335514068604,5.86805591583252,0.3255121707916262,0.5784722208976744
2021-11-05 08:03:40,61.24421272277832,60.0,30.85958595275877,1229.583264160159,58.13367919921874,3031.777294921876,69.0,59.5,0.1533854126930233,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.58043861389163,50.0,15.59188251495362,5.8467884540557895,0.3256713151931765,0.5782986104488372
2021-11-05 08:03:50,61.478586959838864,60.0,26.249985885620113,1229.648376464846,57.95138816833499,3040.9994140625013,69.0,59.5,0.1532696723937984,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.59779930114749,50.0,15.420266342163092,5.82465295791626,0.3255121707916263,0.5782407402992249
2021-11-05 08:04:00,61.215277099609374,60.0,25.482569122314437,1229.023388671876,57.60705909729004,3046.4760742187527,69.0,59.5,0.153211802244186,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.60647964477542,50.0,15.26526584625245,5.795139074325563,0.3256076574325562,0.5783564805984496
2021-11-05 08:04:10,60.98668899536133,60.0,25.29865760803224,1229.244763183595,57.789351272583005,3045.491870117188,69.0,59.5,0.15295138657093021,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.603586196899435,50.0,15.051022148132342,5.765625190734864,0.3251302242279054,0.578703701496124
2021-11-05 08:04:20,61.261573028564484,60.0,20.78879451751709,1228.9973632812512,58.000577545166024,3037.294262695315,69.0,59.5,0.15295138657093021,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.6093730926514,50.0,14.88053474426269,5.749132204055786,0.3254803419113161,0.578414350748062
2021-11-05 08:04:30,61.218170166015646,60.0,18.68998355865479,1228.763000488281,57.89351806640624,3034.060083007815,69.0,59.5,0.152922451496124,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.586225509643576,50.0,14.594265556335449,5.720920467376709,0.325321197509766,0.5785879611968993
2021-11-05 08:04:40,61.13715286254883,60.0,17.085577011108377,1228.789038085937,57.572337341308604,3039.008178710938,69.0,59.5,0.1528645813465116,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.597799301147475,50.0,14.42045040130616,5.690104484558107,0.32522571086883556,0.5786458313465117
2021-11-05 08:04:50,61.62326240539554,60.0,10.44594974517822,1228.64578857422,57.54340171813965,3047.7727783203163,69.0,59.5,0.15245949029922481,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.603586196899435,50.0,14.24921035766603,5.6675350189208995,0.325353026390076,0.5788773119449615
2021-11-05 08:05:00,61.53645706176756,60.0,7.781656646728516,1228.606713867189,57.73148078918457,3047.614306640628,69.0,59.5,0.152488425374031,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.6093730926514,50.0,14.112040901184091,5.644965505599977,0.325989603996277,0.5787615716457365
2021-11-05 08:05:10,61.6261562347412,60.0,4.000726222991944,1227.565039062502,57.61284637451173,3046.6446777343763,69.0,59.5,0.15234375,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.60647964477543,50.0,13.872971248626708,5.618923950195311,0.3257349729537967,0.578703701496124
2021-11-05 08:05:20,61.42650299072265,60.0,2.558284473419189,1228.515576171878,58.061341857910165,3033.6640625000023,69.0,59.5,0.15257523059844963,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.59779930114749,50.0,13.633944988250741,5.596354389190675,0.3252257108688358,0.578703701496124
2021-11-05 08:05:30,61.66955909729002,60.0,0.0461095809936523,1227.82548828125,57.95138702392579,3038.145678710939,69.0,59.5,0.15245949029922481,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.5833320617676,50.0,13.35867824554442,5.560764074325561,0.3254803419113161,0.5785300910472868
2021-11-05 08:05:40,62.320601272583,60.0,0.0,1228.2681762695331,57.60705909729004,3049.542993164066,69.0,59.5,0.15231481492519378,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.59201240539553,50.0,13.228387928009038,5.538628816604614,0.3250347375869752,0.5791087925434115
2021-11-05 08:05:50,62.430555343627915,60.0,0.0,1228.8020385742188,57.52025375366212,3053.001391601566,69.0,59.5,0.15245949029922481,0.140000000596046,0.0,80.9027786254883,81.7708358764648,49.59779930114749,50.0,13.056221961975101,5.514323234558107,0.3253211975097659,0.5793402731418614
