Time,bloque,LT411_real,LT411_predicho,residual,error_abs,DT412,INT_P101,FQC400_1_corr,FV400_1,PT442,PV442,TT413,TT415,LT426,FT428,PIT410,PIT414,DELTA_TT,DELTA_PIT,alerta_raw,alerta_sostenida
2021-11-05 08:14:50,train,57.80092468261718,58.86200740557226,-1.0610827229550779,1.0610827229550779,1233.29420166016,58.33622589111328,3040.6645507812523,59.5,0.1522280097007751,0.0,81.1197967529297,81.9878540039063,49.59490585327151,6.196180915832521,0.3220428526401521,0.5813078582286836,-0.8680572509766051,0.2592650055885315,False,False
2021-11-05 08:15:00,train,57.73148040771482,58.243698703035136,-0.5122182953203165,0.5122182953203165,1233.5025512695331,58.47222137451172,3031.220410156252,59.5,0.1524016201496124,0.0,81.08507385253907,81.96181182861332,49.58911895751956,6.157118272781374,0.3217245638370515,0.5797453641891482,-0.8767379760742529,0.2580208003520967,False,False
2021-11-05 08:15:10,train,58.62268486022951,58.48796817484841,0.13471668538110038,0.13471668538110038,1233.29422607422,57.9571746826172,3031.690014648439,59.5,0.1522280097007751,0.0,81.0329895019531,81.9010467529297,49.60647964477542,6.132378721237184,0.321438103914261,0.579050922393799,-0.8680572509766051,0.257612818479538,False,False
2021-11-05 08:15:20,train,59.343170166015625,59.18926154048793,0.15390862552769846,0.15390862552769846,1233.385375976564,57.7372673034668,3042.517260742189,59.5,0.1524016201496124,0.0,80.99392623901363,81.87500457763672,49.60647964477542,6.120226001739504,0.3206423819065093,0.5789930522441865,-0.8810783386230838,0.2583506703376772,False,False
2021-11-05 08:15:30,train,59.52256813049316,59.3086240939602,0.2139440365329648,0.2139440365329648,1233.411389160159,57.97453575134277,3053.772167968752,59.5,0.1518807888031006,0.0,80.9895858764648,81.8576431274414,49.60358619689944,6.094184398651124,0.3204195797443391,0.5784722208976744,-0.8680572509766051,0.2580526411533352,False,False
2021-11-05 08:15:40,train,59.23610992431638,59.076443369379305,0.1596665549370755,0.1596665549370755,1233.5937011718738,58.15393447875978,3058.300122070314,59.5,0.1505208402872084,9.93985682725906e-05,80.96354370117189,81.84028167724608,49.61226654052738,6.065538549423216,0.3209606707096098,0.5772569477558134,-0.876737976074196,0.2562962770462035,False,False
2021-11-05 08:15:50,train,59.21585540771482,59.191350492901854,0.02450491481296524,0.02450491481296524,1234.153601074221,58.0179386138916,3046.543066406253,59.5,0.1515914380550386,0.0,80.94184188842777,81.8142395019531,49.61515998840336,6.040798854827883,0.320451408624649,0.5768518567085262,-0.8723976135253224,0.2564004480838772,False,False
2021-11-05 08:16:00,train,58.96122665405276,59.44449282960399,-0.4832661755512291,0.4832661755512291,1233.476525878907,58.356480407714834,3036.804638671877,59.5,0.1511863470077514,0.0,80.9027786254883,81.7708358764648,49.6093730926514,6.021701574325562,0.320260435342789,0.5761574149131774,-0.8680572509765057,0.2558969795703883,False,False
2021-11-05 08:16:10,train,60.50347099304198,60.253721541127824,0.24974945191415543,0.24974945191415543,1233.515600585938,56.97627258300783,3027.098364257814,59.5,0.1515046328306198,0.0,80.8940986633301,81.7708358764648,49.59779930114749,5.996961975097657,0.3194965422153474,0.575231492519379,-0.8767372131347031,0.2557349503040316,False,False
2021-11-05 08:16:20,train,62.09780006408691,60.6956236318945,1.4021764321924124,1.4021764321924124,1234.270812988282,57.49421195983886,3037.753393554688,59.5,0.1518518537282945,0.0,80.8159790039063,81.69270935058594,49.57754516601566,5.976128673553468,0.3192737400531766,0.5754629731178287,-0.8767303466796363,0.2561892330646521,False,False
2021-11-05 08:16:30,train,61.92708206176759,60.646926149077615,1.2801559126899775,1.2801559126899775,1233.463500976563,58.17708168029785,3042.963330078127,59.5,0.1514756977558136,0.0,80.8159790039063,81.6840286254883,49.58911895751956,5.947482872009275,0.319401055574417,0.5754629731178287,-0.8680496215819886,0.2560619175434117,False,False
2021-11-05 08:16:40,train,61.55381851196288,60.529581691367696,1.0242368205951848,1.0242368205951848,1232.656201171876,58.40277671813966,3048.1940917968773,59.5,0.152054399251938,0.0,80.78559646606449,81.65799102783203,50.00867881774904,6.047309255599977,0.3195283710956572,0.5743055701255798,-0.8723945617675355,0.2547771990299226,False,False
2021-11-05 08:16:50,train,61.212383270263686,60.37874127754478,0.8336419927189027,0.8336419927189027,1232.265600585938,58.1770824432373,3045.673120117189,59.5,0.1518807888031008,0.0,80.772575378418,81.6406326293945,50.42245216369631,6.507378768920899,0.3194647133350371,0.573784738779068,-0.8680572509765057,0.2543200254440309,False,False
2021-11-05 08:17:00,train,60.85937423706056,60.227348127345515,0.6320261097150421,0.6320261097150421,1232.39578857422,58.37384147644042,3031.644213867189,59.5,0.1519675940275194,0.0,80.772575378418,81.63629226684569,50.42245216369631,6.5390627861022965,0.3194328844547269,0.573206037282944,-0.8637168884276889,0.253773152828217,False,False
2021-11-05 08:17:10,train,60.61342544555665,59.835891272336696,0.777534173219955,0.777534173219955,1231.445263671876,58.56770782470703,3026.626513671878,59.5,0.1516203731298447,0.0,80.73351211547853,81.60590972900395,50.42245216369631,6.567274570465088,0.3193373978137967,0.572800946235657,-0.8723976135254219,0.2534635484218603,False,False
2021-11-05 08:17:20,train,60.93749961853028,59.832106983829675,1.105392634700607,1.105392634700607,1231.796862792968,58.206017684936526,3032.029321289064,59.5,0.1513310223817826,0.0,80.7291717529297,81.5972290039063,50.43402671813965,6.601562738418579,0.3195601999759673,0.572453725337982,-0.8680572509766051,0.2528935253620147,False,False
2021-11-05 08:17:30,train,61.59722099304198,60.21276814337749,1.3844528496644912,1.3844528496644912,1231.7838012695331,58.01504554748535,3042.643383789064,59.5,0.1508680611848831,0.0,80.70312957763672,81.56250610351566,50.42245216369631,6.628906583786015,0.3191782534122464,0.5726273357868196,-0.8593765258789432,0.2534490823745731,False,False
